fipscode,State,County,premature_death,poor_health,low_birthweight,obesity,diabetes,food_access,unemployment,child_poverty,income_inequality
37017,North Carolina,Bladen County,12017.4,0.3106,0.1014,0.309,0.8366,0.5,0.081,0.319,44.9
37019,North Carolina,Brunswick County,9098.2,0.1771,0.0943,0.275,0.8447,0.692307692,0.066,0.224,44.6
37021,North Carolina,Buncombe County,7989.6,0.1666,0.0908,0.212,0.8765,0.583333333,0.048,0.194,46.1
37023,North Carolina,Burke County,9351.4,0.2626,0.0885,0.275,0.84,0.272727273,0.084,0.203,43.4
37025,North Carolina,Cabarrus County,7440.4,0.1753,0.0827,0.285,0.878,0.777777778,0.059,0.144,41.8
37027,North Carolina,Caldwell County,9146.6,0.2043,0.0868,0.299,0.7893,0.428571429,0.081,0.192,42.4
37029,North Carolina,Camden County,7420.1,0.2786,0.0933,0.318,0.745,0.333333333,0.055,0.109,40.2
37031,North Carolina,Carteret County,8526.2,0.1521,0.077,0.273,0.827,0.352941177,0.055,0.184,42.1
37033,North Carolina,Caswell County,8506.1,0.2457,0.0943,0.301,0.9106,0.125,0.083,0.226,38.6
37035,North Carolina,Catawba County,7787.6,0.178,0.0841,0.264,0.848,0.8,0.074,0.145,44.2
37037,North Carolina,Chatham County,7240.1,0.1412,0.0766,0.246,0.8678,0.333333333,0.05,0.149,47.6
37039,North Carolina,Cherokee County,10866.8,0.2002,0.0984,0.247,0.7761,0.4,0.094,0.264,45.3
37041,North Carolina,Chowan County,8882.2,0.1695,0.112,0.302,0.8269,0.5,0.089,0.278,42.3
37043,North Carolina,Clay County,8396.8,,0.0627,0.246,0.8252,0.666666667,0.066,0.215,44.7
37045,North Carolina,Cleveland County,9872.2,0.2651,0.093,0.297,0.8521,0.5,0.085,0.288,43.1
37047,North Carolina,Columbus County,12510.1,0.2812,0.1141,0.317,0.849,0.357142857,0.08,0.312,49.3
37049,North Carolina,Craven County,8502.1,0.1559,0.0858,0.303,0.8865,0.5,0.061,0.204,44.1
37051,North Carolina,Cumberland County,9093.8,0.176,0.0955,0.311,0.7558,0.6,0.063,0.23,44.0
37053,North Carolina,Currituck County,7869.0,0.2008,0.086,0.272,0.8435,0.333333333,0.045,0.146,38.4
37055,North Carolina,Dare County,7512.0,0.1215,0.0749,0.243,0.8282,0.5,0.065,0.137,44.9
37057,North Carolina,Davidson County,8432.4,0.2146,0.0925,0.301,0.8162,0.454545455,0.073,0.208,41.1
37059,North Carolina,Davie County,7719.2,0.1954,0.0858,0.279,0.8556,0.666666667,0.063,0.133,41.5
37061,North Carolina,Duplin County,9769.9,0.2794,0.0905,0.311,0.7586,0.454545455,0.059,0.262,46.3
37063,North Carolina,Durham County,7169.8,0.1724,0.0951,0.276,0.8067,0.388888889,0.049,0.193,46.1
37065,North Carolina,Edgecombe County,11856.0,0.2673,0.1256,0.378,0.8704,0.444444444,0.106,0.332,47.0
37067,North Carolina,Forsyth County,7851.7,0.1337,0.0999,0.247,0.8448,0.4,0.058,0.217,46.6
37069,North Carolina,Franklin County,8399.3,0.2017,0.0847,0.298,0.8463,0.75,0.063,0.196,42.7
37071,North Carolina,Gaston County,9827.1,0.2351,0.0916,0.286,0.8157,0.6875,0.078,0.216,44.1
37073,North Carolina,Gates County,8820.4,,0.1151,0.334,0.8627,0.142857143,0.055,0.214,43.6
37075,North Carolina,Graham County,10050.5,0.2639,0.0638,0.288,0.7719,0.5,0.108,0.303,43.8
37077,North Carolina,Granville County,9257.3,0.1913,0.088,0.361,0.8115,0.428571429,0.067,0.177,39.8
37079,North Carolina,Greene County,9917.9,0.261,0.1154,0.339,0.8929,0.25,0.067,0.297,44.9
37081,North Carolina,Guilford County,7427.8,0.1305,0.0918,0.278,0.8583,0.4375,0.062,0.205,46.8
37083,North Carolina,Halifax County,11935.1,0.2693,0.1235,0.341,0.849,0.666666667,0.093,0.377,47.5
37085,North Carolina,Harnett County,8656.3,0.1948,0.0841,0.295,0.8246,0.5,0.067,0.227,42.5
37087,North Carolina,Haywood County,9166.9,0.1955,0.0888,0.283,0.8751,0.571428571,0.057,0.213,44.6
37089,North Carolina,Henderson County,8265.6,0.1868,0.0823,0.258,0.8516,0.388888889,0.049,0.172,44.1
37091,North Carolina,Hertford County,11208.5,0.2582,0.1333,0.343,0.7957,0.333333333,0.068,0.319,44.8
37093,North Carolina,Hoke County,9495.0,0.2354,0.0898,0.327,0.7754,1.0,0.058,0.221,39.8
37095,North Carolina,Hyde County,8193.1,,0.0873,0.312,0.8265,0.6,0.071,0.301,42.5
37097,North Carolina,Iredell County,7939.5,0.1909,0.0886,0.268,0.8527,0.461538462,0.066,0.136,44.8
37099,North Carolina,Jackson County,8075.0,0.1793,0.0688,0.28,0.6344,0.333333333,0.052,0.213,45.0
37101,North Carolina,Johnston County,7749.1,0.2435,0.0795,0.319,0.816,0.666666667,0.058,0.166,40.3
37103,North Carolina,Jones County,9493.1,,0.1064,0.318,0.8761,0.5,0.066,0.256,45.8
37105,North Carolina,Lee County,9405.5,0.1762,0.0903,0.287,0.8488,0.333333333,0.078,0.202,42.6
37107,North Carolina,Lenoir County,10369.8,0.2589,0.112,0.325,0.834,0.571428571,0.074,0.285,46.2
37109,North Carolina,Lincoln County,8191.9,0.1797,0.0819,0.284,0.8583,0.5,0.075,0.162,41.0
37111,North Carolina,McDowell County,8163.1,0.2454,0.0902,0.322,0.811,0.4,0.084,0.211,38.6
37113,North Carolina,Macon County,9629.3,0.155,0.0754,0.277,0.8728,0.4,0.061,0.237,48.1
37115,North Carolina,Madison County,6908.9,0.2027,0.0904,0.265,0.898,0.666666667,0.058,0.238,41.2
37117,North Carolina,Martin County,12859.7,0.2246,0.114,0.342,0.7775,0.25,0.067,0.301,43.7
37119,North Carolina,Mecklenburg County,6803.5,0.1464,0.0861,0.242,0.8326,0.333333333,0.061,0.138,47.3
37121,North Carolina,Mitchell County,9791.0,0.3148,0.0844,0.262,0.8566,0.333333333,0.083,0.227,42.8
37123,North Carolina,Montgomery County,9619.6,0.2578,0.0847,0.308,0.8794,0.5,0.085,0.237,46.9
37125,North Carolina,Moore County,9048.9,0.1481,0.0841,0.241,0.901,0.571428571,0.063,0.173,43.5
37127,North Carolina,Nash County,10091.5,0.2012,0.0944,0.323,0.8354,0.6,0.077,0.214,45.1
37129,North Carolina,New Hanover County,6736.9,0.1489,0.0894,0.238,0.9164,0.5625,0.053,0.191,49.1
37131,North Carolina,Northampton County,10827.2,0.1985,0.145,0.375,0.8589,0.285714286,0.08,0.324,46.9
37133,North Carolina,Onslow County,7597.3,0.1593,0.0799,0.298,0.7504,0.692307692,0.058,0.203,40.7
37135,North Carolina,Orange County,5730.0,0.1167,0.0847,0.223,0.8705,0.555555556,0.04,0.115,52.6
37137,North Carolina,Pamlico County,9146.4,0.2054,0.0846,0.287,0.9359,0.4,0.061,0.248,44.2
37139,North Carolina,Pasquotank County,7725.7,0.2315,0.0917,0.323,0.8004,0.333333333,0.07,0.253,45.8
37141,North Carolina,Pender County,8377.3,0.175,0.09,0.287,0.836,0.428571429,0.062,0.191,40.3
37143,North Carolina,Perquimans County,9633.6,0.1991,0.0972,0.314,0.7753,0.5,0.07,0.264,44.6
37145,North Carolina,Person County,9311.3,0.1635,0.0949,0.32,0.8036,0.2,0.074,0.186,43.1
37147,North Carolina,Pitt County,8818.6,0.1708,0.1094,0.322,0.8462,0.5,0.066,0.248,48.4
37149,North Carolina,Polk County,8903.0,0.0781,0.0871,0.237,0.7981,0.6,0.05,0.171,43.2
37151,North Carolina,Randolph County,7609.6,0.1867,0.08,0.289,0.8477,0.416666667,0.066,0.251,43.3
37153,North Carolina,Richmond County,11032.9,0.3273,0.0916,0.304,0.7967,0.375,0.096,0.288,50.8
37155,North Carolina,Robeson County,12708.8,0.2762,0.1113,0.361,0.8177,0.529411765,0.082,0.414,48.5
37157,North Carolina,Rockingham County,9678.1,0.2214,0.0969,0.311,0.8283,0.363636364,0.077,0.219,40.6
37159,North Carolina,Rowan County,8600.1,0.2205,0.0956,0.297,0.852,0.466666667,0.07,0.171,43.3
37161,North Carolina,Rutherford County,11034.6,0.2235,0.091,0.277,0.8245,0.416666667,0.083,0.255,43.7
37163,North Carolina,Sampson County,10098.1,0.2196,0.0967,0.316,0.7985,0.454545455,0.056,0.293,46.0
37165,North Carolina,Scotland County,11092.6,0.2851,0.1143,0.339,0.75,0.4,0.113,0.364,46.6
37167,North Carolina,Stanly County,9312.4,0.2268,0.0945,0.271,0.8595,0.5,0.067,0.192,42.3
37169,North Carolina,Stokes County,8571.6,0.2242,0.0904,0.29,0.8358,0.25,0.06,0.161,39.7
37171,North Carolina,Surry County,8563.1,0.2482,0.0819,0.275,0.8405,0.363636364,0.081,0.261,44.1
37173,North Carolina,Swain County,11354.0,,0.0594,0.281,0.7895,0.666666667,0.081,0.234,43.3
37175,North Carolina,Transylvania County,8081.4,0.163,0.0754,0.242,0.8501,0.125,0.052,0.223,43.2
37177,North Carolina,Tyrrell County,6437.9,0.2239,0.1238,0.31,0.7049,1.0,0.073,0.355,47.9
37179,North Carolina,Union County,6650.1,0.1563,0.0726,0.268,0.8128,0.777777778,0.057,0.104,43.2
37181,North Carolina,Vance County,11589.3,0.2698,0.124,0.338,0.8645,0.333333333,0.092,0.29,46.1
37183,North Carolina,Wake County,5431.2,0.1249,0.0778,0.27,0.8546,0.46875,0.047,0.111,43.7
37185,North Carolina,Warren County,10691.8,0.2547,0.1306,0.364,0.8434,0.333333333,0.087,0.339,45.8
37187,North Carolina,Washington County,9473.2,0.2238,0.1033,0.323,0.7806,0.666666667,0.079,0.377,46.6
37189,North Carolina,Watauga County,6897.0,0.1616,0.0745,0.231,0.8611,0.25,0.046,0.153,50.9
37191,North Carolina,Wayne County,10013.4,0.1849,0.0927,0.308,0.7983,0.7,0.06,0.225,42.7
37193,North Carolina,Wilkes County,9094.6,0.2444,0.0866,0.279,0.8701,0.333333333,0.078,0.216,43.0
37195,North Carolina,Wilson County,10402.7,0.2041,0.098,0.314,0.8573,0.5,0.08,0.253,45.6
37197,North Carolina,Yadkin County,8833.0,0.2034,0.0786,0.305,0.8722,0.8,0.058,0.21,39.7
37199,North Carolina,Yancey County,7844.1,0.2226,0.0819,0.238,0.9102,0.333333333,0.078,0.257,45.3
38000,North Dakota,North Dakota,6178.4,0.119,0.0643,0.27,0.8478,0.238329238,0.032,0.14,42.9
38001,North Dakota,Adams County,10692.4,0.1107,,0.283,0.7714,0.5,0.023,0.157,49.0
38003,North Dakota,Barnes County,6949.0,0.1026,0.0627,0.277,0.8704,0.166666667,0.029,0.115,42.5
38005,North Dakota,Benson County,16388.2,0.2232,0.0659,0.315,0.6087,0.090909091,0.065,0.38,44.0
38007,North Dakota,Billings County,,,,0.276,,0.0,0.021,0.176,43.2
38009,North Dakota,Bottineau County,5151.4,0.189,0.0587,0.272,0.6477,0.222222222,0.033,0.153,41.9
38011,North Dakota,Bowman County,9665.1,0.1412,,0.279,0.8077,0.666666667,0.02,0.103,42.3
38013,North Dakota,Burke County,,0.1089,,0.278,,0.166666667,0.023,0.146,42.2
38015,North Dakota,Burleigh County,4690.9,0.1042,0.0696,0.248,0.8605,0.142857143,0.028,0.092,41.4
38017,North Dakota,Cass County,4905.1,0.0972,0.0667,0.26,0.8896,0.205882353,0.027,0.103,43.5
38019,North Dakota,Cavalier County,9543.7,0.0822,0.0965,0.276,0.9118,0.181818182,0.03,0.181,38.6
38021,North Dakota,Dickey County,6805.5,0.1206,0.0519,0.271,0.9125,0.5,0.03,0.161,45.0
38023,North Dakota,Divide County,,0.0811,,0.277,0.9615,0.25,0.032,0.165,42.1
38025,North Dakota,Dunn County,9668.8,0.0853,,0.297,0.8293,0.166666667,0.031,0.185,44.1
38027,North Dakota,Eddy County,7093.8,0.1611,,0.28,0.7451,0.5,0.056,0.145,43.9
38029,North Dakota,Emmons County,6617.2,0.1553,,0.264,0.825,0.166666667,0.049,0.173,47.8
38031,North Dakota,Foster County,4717.3,0.1065,,0.252,0.9143,0.25,0.03,0.115,43.7
38033,North Dakota,Golden Valley County,,0.0677,,0.274,0.7895,0.333333333,0.027,0.245,40.4
38035,North Dakota,Grand Forks County,5552.1,0.1113,0.0628,0.29,0.8634,0.263157895,0.031,0.133,42.5
38037,North Dakota,Grant County,10311.2,0.117,,0.288,0.8571,0.2,0.041,0.297,50.0
38039,North Dakota,Griggs County,11525.0,0.0813,,0.276,0.9394,0.0,0.024,0.141,41.8
38041,North Dakota,Hettinger County,8173.4,0.1095,,0.279,0.878,0.666666667,0.035,0.178,43.2
38043,North Dakota,Kidder County,8820.2,0.141,,0.275,0.8421,0.333333333,0.041,0.188,45.9
38045,North Dakota,LaMoure County,9571.0,0.1239,,0.276,0.8545,0.25,0.033,0.13,46.9
38047,North Dakota,Logan County,,0.1322,,0.277,0.8929,0.333333333,0.036,0.195,49.0
38049,North Dakota,McHenry County,8088.5,0.1169,0.0569,0.279,0.8919,0.166666667,0.051,0.21,44.3
38051,North Dakota,McIntosh County,11332.8,0.1076,,0.285,0.8831,0.5,0.029,0.207,47.6
38053,North Dakota,McKenzie County,9220.2,0.1377,0.049,0.299,0.7778,0.142857143,0.024,0.184,44.5
38055,North Dakota,McLean County,8441.9,0.1035,0.0756,0.286,0.9481,0.230769231,0.046,0.158,40.6
38057,North Dakota,Mercer County,5826.2,0.1236,0.0937,0.271,0.875,0.4,0.046,0.083,38.5
38059,North Dakota,Morton County,6672.3,0.1361,0.0676,0.296,0.8546,0.571428571,0.035,0.128,40.6
38061,North Dakota,Mountrail County,10039.3,0.128,0.0726,0.313,0.7429,0.428571429,0.042,0.22,43.4
38063,North Dakota,Nelson County,6317.7,0.1193,,0.272,0.8866,0.25,0.033,0.163,41.8
38065,North Dakota,Oliver County,,0.1729,,0.284,,1.0,0.046,0.176,38.7
38067,North Dakota,Pembina County,6487.8,0.1176,0.0579,0.292,0.84,0.333333333,0.052,0.117,40.9
38069,North Dakota,Pierce County,4304.7,0.1308,,0.267,0.9231,0.333333333,0.043,0.175,41.7
38071,North Dakota,Ramsey County,7488.9,0.133,0.0563,0.293,0.9262,0.1,0.037,0.195,43.1
38073,North Dakota,Ransom County,6518.6,0.1084,,0.281,0.8571,0.5,0.036,0.101,40.7
38075,North Dakota,Renville County,4153.6,0.0672,,0.265,0.6909,0.25,0.026,0.11,41.9
38077,North Dakota,Richland County,6169.1,0.1113,0.0644,0.273,0.908,0.2,0.04,0.097,40.1
38079,North Dakota,Rolette County,14632.4,0.2338,0.0646,0.376,0.3514,0.571428571,0.097,0.381,45.1
38081,North Dakota,Sargent County,4209.2,0.1174,,0.287,0.875,0.375,0.047,0.076,40.5
38083,North Dakota,Sheridan County,,0.1155,,0.282,0.8421,0.0,0.042,0.27,43.0
38085,North Dakota,Sioux County,22832.2,0.2703,0.06,0.36,,0.0,0.053,0.431,42.8
38087,North Dakota,Slope County,,0.0734,,0.281,,0.0,0.012,0.165,45.9
38089,North Dakota,Stark County,5372.8,0.1433,0.0638,0.272,0.8961,0.125,0.023,0.124,42.4
38091,North Dakota,Steele County,,0.1272,,0.284,0.8723,0.0,0.021,0.114,38.0
38093,North Dakota,Stutsman County,6791.4,0.134,0.0651,0.294,0.8995,0.076923077,0.029,0.14,41.9
38095,North Dakota,Towner County,8636.9,0.0992,,0.276,0.72,0.166666667,0.032,0.169,43.6
38097,North Dakota,Traill County,4723.6,0.0793,0.0689,0.301,0.8571,0.3,0.034,0.1,40.3
38099,North Dakota,Walsh County,7057.2,0.1382,0.0556,0.284,0.84,0.363636364,0.044,0.155,39.6
38101,North Dakota,Ward County,6060.6,0.1144,0.0632,0.257,0.8521,0.176470588,0.029,0.13,41.5
38103,North Dakota,Wells County,7425.3,0.1188,,0.285,0.8871,0.25,0.044,0.161,46.3
38105,North Dakota,Williams County,6379.9,0.1248,0.0664,0.276,0.8404,0.181818182,0.017,0.137,43.2
39000,Ohio,Ohio,7589.7,0.1426,0.0835,0.281,0.8119,0.452216067,0.065,0.184,44.5
39001,Ohio,Adams County,10375.3,0.2493,0.0751,0.293,0.777,0.4,0.094,0.275,45.3
39003,Ohio,Allen County,7398.2,0.0956,0.0924,0.311,0.8059,0.615384615,0.074,0.206,42.3
39005,Ohio,Ashland County,6760.8,0.1403,0.0686,0.287,0.8633,0.3,0.074,0.145,38.9
39007,Ohio,Ashtabula County,8510.6,0.1541,0.0726,0.295,0.7739,0.529411765,0.08,0.226,40.7
39009,Ohio,Athens County,7453.5,0.13,0.0777,0.294,0.8218,0.210526316,0.066,0.304,48.0
39011,Ohio,Auglaize County,6091.7,0.1037,0.0675,0.299,0.8086,0.545454546,0.054,0.095,37.1
39013,Ohio,Belmont County,7783.6,0.1469,0.0825,0.295,0.7967,0.346153846,0.061,0.233,44.5
39015,Ohio,Brown County,8465.1,0.1067,0.0744,0.293,0.8552,0.272727273,0.076,0.198,38.7
39017,Ohio,Butler County,7377.9,0.1609,0.0754,0.302,0.8143,0.458333333,0.059,0.126,42.2
39019,Ohio,Carroll County,5829.8,0.1611,0.0802,0.301,0.7902,0.375,0.076,0.196,42.4
39021,Ohio,Champaign County,7582.9,0.1141,0.0723,0.284,0.9053,0.5,0.069,0.156,38.3
39023,Ohio,Clark County,8790.7,0.1477,0.0859,0.3,0.8396,0.666666667,0.067,0.238,41.6
39025,Ohio,Clermont County,7029.6,0.1458,0.068,0.307,0.8387,0.647058824,0.059,0.127,41.0
39027,Ohio,Clinton County,8367.4,0.1258,0.0847,0.297,0.797,0.363636364,0.059,0.192,38.2
39029,Ohio,Columbiana County,7207.2,0.1784,0.0747,0.317,0.7932,0.476190476,0.072,0.245,42.2
39031,Ohio,Coshocton County,7899.4,0.2592,0.0721,0.303,0.7635,0.3,0.086,0.201,39.5
39033,Ohio,Crawford County,8218.7,0.1352,0.0747,0.292,0.8212,0.222222222,0.087,0.187,40.1
39035,Ohio,Cuyahoga County,8149.8,0.1451,0.0977,0.283,0.7935,0.727272727,0.068,0.233,48.0
39037,Ohio,Darke County,6978.2,0.1215,0.0636,0.282,0.8299,0.4,0.064,0.124,39.9
39039,Ohio,Defiance County,6977.8,0.1451,0.0748,0.286,0.8979,0.375,0.074,0.131,38.9
39041,Ohio,Delaware County,4435.1,0.0487,0.0735,0.271,0.8484,0.545454546,0.046,0.048,42.4
39043,Ohio,Erie County,6590.2,0.1383,0.0807,0.306,0.7932,0.444444444,0.073,0.159,42.0
39045,Ohio,Fairfield County,6171.1,0.1066,0.0743,0.304,0.8425,0.428571429,0.057,0.121,39.8
39047,Ohio,Fayette County,10015.5,,0.0751,0.293,0.8404,0.75,0.057,0.188,40.2
39049,Ohio,Franklin County,8101.8,0.1381,0.0892,0.302,0.8182,0.53030303,0.055,0.213,46.0
39051,Ohio,Fulton County,7306.3,0.1102,0.0612,0.295,0.7988,0.625,0.082,0.109,36.4
39053,Ohio,Gallia County,10333.7,0.2076,0.1104,0.291,0.8073,0.222222222,0.066,0.317,46.2
39055,Ohio,Geauga County,4916.2,0.0883,0.0626,0.272,0.8338,0.461538462,0.054,0.074,43.8
39057,Ohio,Greene County,5820.6,0.1159,0.0709,0.286,0.8239,0.625,0.062,0.112,41.9
39059,Ohio,Guernsey County,9080.9,0.1359,0.0781,0.302,0.7656,0.428571429,0.086,0.225,43.5
39061,Ohio,Hamilton County,8429.6,0.1149,0.0952,0.266,0.8257,0.525,0.056,0.19,49.2
39063,Ohio,Hancock County,6279.7,0.0899,0.0728,0.298,0.8942,0.230769231,0.058,0.121,42.4
39065,Ohio,Hardin County,8652.4,0.1636,0.0668,0.296,0.7778,0.2,0.069,0.179,43.2
39067,Ohio,Harrison County,9950.4,0.1738,0.0782,0.302,0.806,0.454545455,0.072,0.255,44.5
39069,Ohio,Henry County,6354.9,,0.0674,0.299,0.8675,0.25,0.08,0.111,36.6
39071,Ohio,Highland County,9537.6,0.1559,0.0771,0.288,0.8376,0.5,0.074,0.221,40.4
39073,Ohio,Hocking County,8348.3,,0.0819,0.303,0.8512,0.25,0.077,0.24,39.6
39075,Ohio,Holmes County,6269.5,0.0934,0.0512,0.281,0.8306,0.5,0.048,0.177,39.4
39077,Ohio,Huron County,7542.4,0.1261,0.0682,0.31,0.7776,0.583333333,0.098,0.149,39.1
39079,Ohio,Jackson County,10183.1,,0.0987,0.303,0.8619,0.75,0.085,0.255,43.6
39081,Ohio,Jefferson County,9791.9,0.2279,0.0815,0.308,0.7444,0.304347826,0.071,0.264,42.6
39083,Ohio,Knox County,7958.5,0.1327,0.0626,0.286,0.6853,0.7,0.062,0.165,38.0
39085,Ohio,Lake County,6008.2,0.1277,0.0709,0.284,0.8475,0.545454546,0.058,0.107,39.3
39087,Ohio,Lawrence County,10446.1,,0.1076,0.325,0.7732,0.5,0.055,0.332,44.1
39089,Ohio,Licking County,6933.5,0.1452,0.0771,0.301,0.8757,0.428571429,0.061,0.154,41.0
39091,Ohio,Logan County,8387.1,0.1387,0.0757,0.307,0.8462,0.5,0.06,0.186,40.6
39093,Ohio,Lorain County,6782.1,0.1705,0.0797,0.29,0.7839,0.75,0.07,0.173,42.5
39095,Ohio,Lucas County,8368.2,0.1543,0.0909,0.3,0.7774,0.463414634,0.083,0.242,47.0
39097,Ohio,Madison County,6652.3,0.1264,0.0683,0.287,0.7831,0.666666667,0.061,0.14,42.0
39099,Ohio,Mahoning County,8534.7,0.1581,0.0975,0.281,0.822,0.483870968,0.071,0.24,45.1
39101,Ohio,Marion County,7841.4,0.1465,0.0964,0.303,0.834,0.25,0.07,0.205,40.5
39103,Ohio,Medina County,5121.7,0.1048,0.0666,0.279,0.8263,0.266666667,0.058,0.076,38.7
39105,Ohio,Meigs County,9830.9,0.2025,0.0996,0.297,0.8167,0.181818182,0.102,0.287,43.5
39107,Ohio,Mercer County,6953.4,,0.0473,0.292,0.7379,0.5,0.049,0.093,39.4
39109,Ohio,Miami County,6611.8,0.1261,0.0706,0.284,0.8018,0.428571429,0.064,0.127,40.4
39111,Ohio,Monroe County,8510.1,0.1331,0.0752,0.31,0.8434,0.083333333,0.086,0.242,43.2
39113,Ohio,Montgomery County,8484.0,0.1474,0.0888,0.305,0.8235,0.490566038,0.074,0.223,44.2
39115,Ohio,Morgan County,7557.8,,0.0929,0.303,0.8039,0.25,0.105,0.289,41.0
39117,Ohio,Morrow County,7770.8,,0.0751,0.298,0.7633,0.444444444,0.07,0.158,34.1
39119,Ohio,Muskingum County,7855.9,0.1311,0.0902,0.301,0.8332,0.333333333,0.086,0.258,43.8
39121,Ohio,Noble County,6121.1,,0.0708,0.305,0.7302,0.333333333,0.085,0.207,41.3
39123,Ohio,Ottawa County,6496.3,0.1165,0.0702,0.292,0.8237,0.375,0.089,0.12,40.4
39125,Ohio,Paulding County,6210.3,,0.0807,0.297,0.8423,0.444444444,0.071,0.136,38.1
39127,Ohio,Perry County,8628.2,0.1123,0.0863,0.288,0.8289,0.454545455,0.085,0.212,39.0
39129,Ohio,Pickaway County,7282.6,0.1613,0.0805,0.304,0.767,0.25,0.071,0.173,37.9
39131,Ohio,Pike County,10516.3,,0.0816,0.293,0.8048,0.375,0.101,0.346,43.2
39133,Ohio,Portage County,6339.6,0.1184,0.0735,0.287,0.8463,0.368421053,0.063,0.133,41.6
39135,Ohio,Preble County,7728.2,,0.0699,0.285,0.8242,0.3,0.069,0.13,39.2
39137,Ohio,Putnam County,5888.1,,0.0617,0.299,0.7642,0.428571429,0.057,0.078,37.6
39139,Ohio,Richland County,7462.2,0.1469,0.0818,0.293,0.7881,0.714285714,0.074,0.19,41.6
39141,Ohio,Ross County,8862.8,0.2556,0.0883,0.316,0.8319,0.272727273,0.08,0.191,41.2
39143,Ohio,Sandusky County,7436.6,0.1663,0.069,0.297,0.7526,0.5,0.071,0.141,37.4
39145,Ohio,Scioto County,10468.5,0.2702,0.091,0.324,0.7626,0.357142857,0.083,0.294,45.7
39147,Ohio,Seneca County,7361.2,0.14,0.0732,0.285,0.8014,0.428571429,0.07,0.157,38.5
39149,Ohio,Shelby County,6421.3,0.0895,0.0668,0.285,0.8471,0.25,0.061,0.13,38.3
39151,Ohio,Stark County,6794.3,0.1493,0.0872,0.303,0.8281,0.581395349,0.067,0.152,43.5
39153,Ohio,Summit County,7239.4,0.1258,0.0856,0.276,0.8083,0.469387755,0.061,0.203,45.4
39155,Ohio,Trumbull County,8505.0,0.163,0.0835,0.279,0.7722,0.482758621,0.075,0.23,42.0
39157,Ohio,Tuscarawas County,6472.3,0.1314,0.073,0.298,0.8355,0.3,0.062,0.166,39.4
39159,Ohio,Union County,7105.9,0.1141,0.0749,0.301,0.8235,0.333333333,0.052,0.077,36.6
39161,Ohio,Van Wert County,7449.2,0.1575,0.0642,0.295,0.8345,0.111111111,0.084,0.096,35.5
39163,Ohio,Vinton County,10458.1,,0.0907,0.301,0.7673,0.285714286,0.093,0.293,42.4
39165,Ohio,Warren County,5372.4,0.1022,0.0666,0.272,0.8306,0.666666667,0.055,0.059,39.2
39167,Ohio,Washington County,7478.1,0.1365,0.0833,0.301,0.8151,0.190476191,0.055,0.201,42.9
39169,Ohio,Wayne County,6780.0,0.108,0.0579,0.291,0.8435,0.625,0.056,0.134,40.5
39171,Ohio,Williams County,7055.7,0.1361,0.0686,0.293,0.8269,0.5,0.077,0.121,37.1
39173,Ohio,Wood County,5974.5,0.1043,0.0682,0.294,0.8142,0.290322581,0.068,0.098,43.7
39175,Ohio,Wyandot County,7102.6,0.1466,0.0744,0.3,0.9184,0.375,0.077,0.098,36.1
40000,Oklahoma,Oklahoma,9332.1,0.1832,0.0791,0.288,0.7302,0.342377261,0.038,0.222,46.0
40001,Oklahoma,Adair County,12656.5,0.2356,0.0832,0.327,0.4502,0.4,0.051,0.354,46.0
40003,Oklahoma,Alfalfa County,5374.0,0.1925,,0.296,0.661,0.125,0.031,0.209,42.8
40005,Oklahoma,Atoka County,9324.0,0.2217,0.0821,0.311,0.5702,0.166666667,0.047,0.316,45.9
40007,Oklahoma,Beaver County,7420.6,0.143,0.0595,0.297,0.6596,0.2,0.021,0.178,41.3
40009,Oklahoma,Beckham County,12042.7,0.2055,0.0872,0.299,0.7078,0.5,0.022,0.21,45.9
40011,Oklahoma,Blaine County,11315.3,0.2262,0.0854,0.305,0.7109,0.375,0.036,0.242,44.2
40013,Oklahoma,Bryan County,11121.9,0.198,0.0737,0.3,0.6587,0.142857143,0.034,0.327,44.5
40015,Oklahoma,Caddo County,11942.9,0.2012,0.0737,0.296,0.5483,0.5,0.042,0.277,41.4
40017,Oklahoma,Canadian County,7014.5,0.1295,0.0716,0.277,0.7612,0.625,0.035,0.11,39.3
40019,Oklahoma,Carter County,11217.5,0.22,0.0859,0.284,0.714,0.357142857,0.033,0.218,44.4
40021,Oklahoma,Cherokee County,11264.0,0.241,0.0703,0.31,0.4685,0.5,0.039,0.35,48.6
40023,Oklahoma,Choctaw County,12796.3,0.241,0.0813,0.299,0.6789,0.125,0.052,0.385,45.6
40025,Oklahoma,Cimarron County,11041.8,0.1145,,0.27,0.6071,0.25,0.031,0.225,45.5
40027,Oklahoma,Cleveland County,6644.6,0.1381,0.0684,0.281,0.7901,0.5,0.035,0.122,42.5
40029,Oklahoma,Coal County,13853.2,,0.0747,0.305,0.8125,0.2,0.05,0.361,44.3
